chain,event,address,block_number,block_timestamp,block_hash,transaction_hash,transaction_index,log_index,transaction_log_index,supplier,caller,assets,shares,market_id,loan_token,collateral_token,loan_symbol,collateral_symbol,loan_decimals,normalized_assets,price_usd,amount_usd
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800407,2025-06-28 04:00:23,f8f7112ae60e942b6418b70fad5219ef93305ac6a8f119beac63712be822189e,8dfc2dbed7d9360e5d87a0e4c3ce2909574300f9d6b6f46267f6fe176163051b,166,367,,0xd41830d88dfD08678b0B886E0122193d54b02Acc,0xd41830d88dfD08678b0B886E0122193d54b02Acc,173578769371,170666093613742965,0xeec6c7e2ddb7578f2a7d86fc11cf9da005df34452ad9b9189c51266216f5d71b,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x23E60d1488525bf4685f53b3aa8E676c30321066,USDC,PT-wstUSR-25SEP2025,6,173578.769371,0.9997649620685616,173537.9717761054
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800407,2025-06-28 04:00:23,f8f7112ae60e942b6418b70fad5219ef93305ac6a8f119beac63712be822189e,8dfc2dbed7d9360e5d87a0e4c3ce2909574300f9d6b6f46267f6fe176163051b,166,372,,0xd41830d88dfD08678b0B886E0122193d54b02Acc,0xd41830d88dfD08678b0B886E0122193d54b02Acc,13872767142,13688138348074798,0x10b401f4254a7039b7168c5a614c81ea8be698186cfb33aa56ac2adbcf0e88f9,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xf736acF34FF7Cd9B3565b73a1f15E652859bF322,USDC,PT-RUSD-31JUL2025,6,13872.767142,0.9997649620685616,13869.506515507617
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800407,2025-06-28 04:00:23,f8f7112ae60e942b6418b70fad5219ef93305ac6a8f119beac63712be822189e,8dfc2dbed7d9360e5d87a0e4c3ce2909574300f9d6b6f46267f6fe176163051b,166,377,,0xd41830d88dfD08678b0B886E0122193d54b02Acc,0xd41830d88dfD08678b0B886E0122193d54b02Acc,64299110918,63709133938158416,0x4005ba6eb7d2221fe58102bd320aa6d83c47b212771bc950ab71c5074d9ab0ec,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x2CA5f2C4300450D53214B00546795c1c07B89acB,USDC,PT-slvlUSD-25SEP2025,6,64299.110918,0.9997649620685616,64283.998187976504
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800446,2025-06-28 04:08:23,b27647e2cc76b39e44dbace6f6f6e3fe68a8b0636e01271fa40567fac1fd46f1,2aef5ce283651be3443a5ac461d2894978357facb3d92f9166d959c93f22e845,49,251,,0xA8875aaeBc4f830524e35d57F9772FfAcbdD6C45,0xA8875aaeBc4f830524e35d57F9772FfAcbdD6C45,32748775502,32748775502000000,0x54efdee08e272e929034a8f26f7ca34b1ebe364b275391169b28c6d7db24dbc8,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x0000000000000000000000000000000000000000,USDC,,6,32748.775502,0.9997649620685616,32741.07829754887
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800446,2025-06-28 04:08:23,b27647e2cc76b39e44dbace6f6f6e3fe68a8b0636e01271fa40567fac1fd46f1,2aef5ce283651be3443a5ac461d2894978357facb3d92f9166d959c93f22e845,49,270,,0x7204B7Dbf9412567835633B6F00C3Edc3a8D6330,0x7204B7Dbf9412567835633B6F00C3Edc3a8D6330,13247557,12763909296732,0x83b7ad16905809ea36482f4fbf6cfee9c9f316d128de9a5da1952607d5e4df5e,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xbEeFc011e94f43b8B7b455eBaB290C7Ab4E216f1,USDC,csUSDL,6,13.247557,0.9997649620685616,13.244443321606107
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800446,2025-06-28 04:08:23,b27647e2cc76b39e44dbace6f6f6e3fe68a8b0636e01271fa40567fac1fd46f1,2aef5ce283651be3443a5ac461d2894978357facb3d92f9166d959c93f22e845,49,280,,0xc080f56504e0278828A403269DB945F6c6D6E014,0xc080f56504e0278828A403269DB945F6c6D6E014,11800148402600093696,11800148402600093696000000,0xfd2d1fa27920a406bdf9f84300f7b4b086dec491a16adb5fdcdb06544ec523a5,0xA0d69E286B938e21CBf7E51D71F6A4c8918f482F,0x0000000000000000000000000000000000000000,eUSD,,18,11.800148402600094,0.9990185663114828,11.78856733942828
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800446,2025-06-28 04:08:23,b27647e2cc76b39e44dbace6f6f6e3fe68a8b0636e01271fa40567fac1fd46f1,bc49c86fdf39550a344c942cd90576949d800b99b192fa954f2be8894c07e19a,67,350,,0xc582F04d8a82795aa2Ff9c8bb4c1c889fe7b754e,0xc582F04d8a82795aa2Ff9c8bb4c1c889fe7b754e,2771368,2713689978754,0x729badf297ee9f2f6b3f717b96fd355fc6ec00422284ce1968e76647b258cf44,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x80ac24aA929eaF5013f6436cdA2a7ba190f5Cc0b,USDC,syrupUSDC,6,2.771368,0.9997649620685616,2.7707166233980254
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800463,2025-06-28 04:11:47,abd529d054d8c49061b8eb8e5df4bf5228c22bbb515debd0cc4595782773ed1b,b72f786801e8abaa67e79f66bd1021593c48db29258bef2f662ffed188e6227c,74,193,,0xbEef047a543E45807105E51A8BBEFCc5950fcfBa,0xbEef047a543E45807105E51A8BBEFCc5950fcfBa,157218638,144657714813635,0xa921ef34e2fc7a27ccc50ae7e4b154e16c9799d3387076c421423ef52ac4df99,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,USDT,WBTC,6,157.218638,0.9993557166771156,157.11734465349
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800479,2025-06-28 04:15:11,b234d8e0441a17a21830a04ba95fea5da9f3c40edb45b1d9d0a44606a049eae4,45b6b3e1990ff450360280aed68eb0aa461b290be08e3f947311c554a98bb941,80,232,,0xb5e4576C2FAA16b0cC59D1A2f3366164844Ef9E0,0xb5e4576C2FAA16b0cC59D1A2f3366164844Ef9E0,2200417023,2200417023000000,0xe04a6c17bd59c9fcbc2bcf0035be0e78974f2741b15dc079635e2f0137d38f2c,0xcbB7C0000aB88B473b1f5aFd9ef808440eed33Bf,0x0000000000000000000000000000000000000000,cbBTC,,8,22.00417023,66523.0398935035,1463784.2940337323
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800493,2025-06-28 04:17:59,3fbb8b89e41604957e8d77e0f627392ce25438b1b544d6f280bd9ab6b8bdf7e1,d2722d910d7e747c9143b3d2d3047c559d0dc5c0212fa4be69312fa6030b3df4,18,20,,0xdef1Fce2df6270Fdf7E1214343BeBbaB8583D43d,0xdef1Fce2df6270Fdf7E1214343BeBbaB8583D43d,39950467479000000000000,39013643710951910626978213026,0x3f1d5c88c72432b04f2074499fe217468af49ddaa98bcb6ec80b08f76a82c6ec,0xdC035D45d973E3EC169d2276DDab16f1e407384F,0xaaeE1A9723aaDB7afA2810263653A34bA2C21C7a,USDS,Mog,18,39950.467479,0.9996916167098236,39938.147422394744
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800496,2025-06-28 04:18:35,cb3f73abe06a539487e4ef78a6896628295508aebb5e746c0eab831db5c0948e,edc3bff2432adf01b5281948c8c2b45030b5f6a1fa678389a85d9a6b217fd785,134,368,,0xbEeFc011e94f43b8B7b455eBaB290C7Ab4E216f1,0xbEeFc011e94f43b8B7b455eBaB290C7Ab4E216f1,1089828622925047619,1081120769499576484285328,0x8d18658cd2688b702222c11467133c1c2237bd058ba2467e47bc360067ebe038,0x7751E2F4b8ae93EF6B79d86419d42FE3295A4559,0xcbB7C0000aB88B473b1f5aFd9ef808440eed33Bf,wUSDL,cbBTC,6,1089828622925.0476,1.0440041211774628e-12,1.1377855737109088
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800507,2025-06-28 04:20:47,7682089b5b14cca19148f4ad90d5e4856e98e67cbbaead49f99b540e00b16076,26821e8da0c3ca7d1b326f6d07da3ebcd207738aae4ad63e2c9b6bf3590f4798,24,104,,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,66609513745,66609513745000000,0x54efdee08e272e929034a8f26f7ca34b1ebe364b275391169b28c6d7db24dbc8,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x0000000000000000000000000000000000000000,USDC,,6,66609.513745,0.9997649620685616,66593.85798267525
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800515,2025-06-28 04:22:23,a805808ddf35cad10cd470eb24237f411badaf666ead95ab676510ebeefd68af,bc5b551d768cda96516a7d57c30759ede04c23d586307bc274694059f73d79a3,71,156,,0xdef1Fce2df6270Fdf7E1214343BeBbaB8583D43d,0xdef1Fce2df6270Fdf7E1214343BeBbaB8583D43d,878428779449902908667,857827754811255573845952707,0x3f1d5c88c72432b04f2074499fe217468af49ddaa98bcb6ec80b08f76a82c6ec,0xdC035D45d973E3EC169d2276DDab16f1e407384F,0xaaeE1A9723aaDB7afA2810263653A34bA2C21C7a,USDS,Mog,18,878.4287794499029,0.9996916167098236,878.1578866927106
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800522,2025-06-28 04:23:47,43a791904dbb129fa4891ae6e093fd1cb0d83a8c0e14ab818fb8981eff7e180c,c0df075fcbe92eefadff59e8d491db00d155421567905468298e8452ecd6c648,66,185,,0x68Aea7b82Df6CcdF76235D46445Ed83f85F845A3,0x68Aea7b82Df6CcdF76235D46445Ed83f85F845A3,6996791724,6996791724000000,0x54efdee08e272e929034a8f26f7ca34b1ebe364b275391169b28c6d7db24dbc8,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x0000000000000000000000000000000000000000,USDC,,6,6996.791724,0.9997649620685616,6995.147212546485
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800532,2025-06-28 04:25:47,710fafc708c6e39d0475beb8ceab3d6a2dcf3778689ed6a823caa052c2e9749a,19fb885aab6231ef4cc819e024ccb15bb98e79e0b99af690faaa4ac324c1be36,127,263,,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,139821217,134836202126814,0x8e7cc042d739a365c43d0a52d5f24160fa7ae9b7e7c9a479bd02a56041d4cf77,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x66a1E37c9b0eAddca17d3662D6c05F4DECf3e110,USDC,USR,6,139.821217,0.9997649620685616,139.7883537103851
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800532,2025-06-28 04:25:47,710fafc708c6e39d0475beb8ceab3d6a2dcf3778689ed6a823caa052c2e9749a,19fb885aab6231ef4cc819e024ccb15bb98e79e0b99af690faaa4ac324c1be36,127,268,,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,295296478809,282568904814760766,0xe1b65304edd8ceaea9b629df4c3c926a37d1216e27900505c04f14b2ed279f33,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4956b52aE2fF65D74CA2d61207523288e4528f96,USDC,RLP,6,295296.478809,0.9997649620685616,295227.07293545967
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800532,2025-06-28 04:25:47,710fafc708c6e39d0475beb8ceab3d6a2dcf3778689ed6a823caa052c2e9749a,19fb885aab6231ef4cc819e024ccb15bb98e79e0b99af690faaa4ac324c1be36,127,273,,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,260374487899,252846236165602408,0xbfed072faee09b963949defcdb91094465c34c6c62d798b906274ef3563c9cac,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x738d1115B90efa71AE468F1287fc864775e23a31,USDC,srUSD,6,260374.487899,0.9997649620685616,260313.29001796487
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800532,2025-06-28 04:25:47,710fafc708c6e39d0475beb8ceab3d6a2dcf3778689ed6a823caa052c2e9749a,19fb885aab6231ef4cc819e024ccb15bb98e79e0b99af690faaa4ac324c1be36,127,278,,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,195642658167,191159917015994327,0x0f9563442d64ab3bd3bcb27058db0b0d4046a4c46f0acd811dacae9551d2b129,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x5C5b196aBE0d54485975D1Ec29617D42D9198326,USDC,sdeUSD,6,195642.658167,0.9997649620685616,195596.6747213233
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800532,2025-06-28 04:25:47,710fafc708c6e39d0475beb8ceab3d6a2dcf3778689ed6a823caa052c2e9749a,19fb885aab6231ef4cc819e024ccb15bb98e79e0b99af690faaa4ac324c1be36,127,283,,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,6231061157,6156733028040968,0xfae6c3fca4d2fe61c62d29541e84a728b660a0dbc99217750c1080a8fc7d0e45,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x14Bdc3A3AE09f5518b923b69489CBcAfB238e617,USDC,PT-eUSDE-14AUG2025,6,6231.061157,0.9997649620685616,6229.596621274993
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800532,2025-06-28 04:25:47,710fafc708c6e39d0475beb8ceab3d6a2dcf3778689ed6a823caa052c2e9749a,19fb885aab6231ef4cc819e024ccb15bb98e79e0b99af690faaa4ac324c1be36,127,288,,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,338852844984,331799991072614647,0x729badf297ee9f2f6b3f717b96fd355fc6ec00422284ce1968e76647b258cf44,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x80ac24aA929eaF5013f6436cdA2a7ba190f5Cc0b,USDC,syrupUSDC,6,338852.844984,0.9997649620685616,338773.201712253
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800532,2025-06-28 04:25:47,710fafc708c6e39d0475beb8ceab3d6a2dcf3778689ed6a823caa052c2e9749a,19fb885aab6231ef4cc819e024ccb15bb98e79e0b99af690faaa4ac324c1be36,127,293,,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,60089916221,57603400026540471,0x5f5bfaa51137098abc90b249c93b6051987877ada76135bb3dd7502b10d184a3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x7C1156E515aA1A2E851674120074968C905aAF37,USDC,lvlUSD,6,60089.916221,0.9997649620685616,60075.79281139111
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800532,2025-06-28 04:25:47,710fafc708c6e39d0475beb8ceab3d6a2dcf3778689ed6a823caa052c2e9749a,19fb885aab6231ef4cc819e024ccb15bb98e79e0b99af690faaa4ac324c1be36,127,298,,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,104366175409,103212431374129721,0x544b0a093b130a3fb01b72a1279ab848575f049c73da3b5c9c718f9350a1519c,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xf10A134A987E22ffa9463570A6D1eb92a63Fc178,USDC,PT-csUSDL-31JUL2025,6,104366.175409,0.9997649620685616,104341.64539901973
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800532,2025-06-28 04:25:47,710fafc708c6e39d0475beb8ceab3d6a2dcf3778689ed6a823caa052c2e9749a,19fb885aab6231ef4cc819e024ccb15bb98e79e0b99af690faaa4ac324c1be36,127,303,,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,199959889508,197137770287730910,0x8b1bc4d682b04a16309a8adf77b35de0c42063a7944016cfc37a79ccac0007b6,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4737D9b4592B40d51e110b94c9C043c6654067Ae,USDC,slvlUSD,6,199959.889508,0.9997649620685616,199912.89134919937
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800555,2025-06-28 04:30:23,5ed22b6c15ee4e28a964fa6cbbee630586aff3dd7a511f3602c020b63cb9d4bf,acd37fa88679f615bec5bc1489649121a5b9a7b0df774b66d1dc6d71404712ff,99,244,,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,361910286809373035963,353897119026507863578073182,0xd0e50cdac92fe2172043f5e0c36532c6369d24947e40968f34a5e8819ca9ec5d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,WETH,wstETH,18,361.910286809373,1790.8610979237435,648131.0535853307
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800555,2025-06-28 04:30:23,5ed22b6c15ee4e28a964fa6cbbee630586aff3dd7a511f3602c020b63cb9d4bf,acd37fa88679f615bec5bc1489649121a5b9a7b0df774b66d1dc6d71404712ff,99,249,,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,121459877746282627279,117262110432817115073718926,0x138eec0e4a1937eb92ebc70043ed539661dd7ed5a89fb92a720b341650288a40,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,WETH,WBTC,18,121.45987774628263,1790.8610979237435,217517.77001439137
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800555,2025-06-28 04:30:23,5ed22b6c15ee4e28a964fa6cbbee630586aff3dd7a511f3602c020b63cb9d4bf,acd37fa88679f615bec5bc1489649121a5b9a7b0df774b66d1dc6d71404712ff,99,254,,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,4848861338955292476,4722065598138973416635725,0x2287407f0f42ad5ad224f70e4d9da37f02770f79959df703d6cfee8afc548e0d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7122985656e38BDC0302Db86685bb972b145bD3C,WETH,STONE,18,4.848861338955293,1790.8610979237435,8683.63714116147
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800555,2025-06-28 04:30:23,5ed22b6c15ee4e28a964fa6cbbee630586aff3dd7a511f3602c020b63cb9d4bf,acd37fa88679f615bec5bc1489649121a5b9a7b0df774b66d1dc6d71404712ff,99,259,,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,116743249656611710654,113168315252781872156922311,0xa0534c78620867b7c8706e3b6df9e69a2bc67c783281b7a77e034ed75cee012e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xbf5495Efe5DB9ce00f80364C8B423567e58d2110,WETH,ezETH,18,116.74324965661171,1790.8610979237435,209070.94425522533
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800555,2025-06-28 04:30:23,5ed22b6c15ee4e28a964fa6cbbee630586aff3dd7a511f3602c020b63cb9d4bf,acd37fa88679f615bec5bc1489649121a5b9a7b0df774b66d1dc6d71404712ff,99,264,,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,26472909241831118805,25758713573580445897136969,0xf78b7d3a62437f78097745a5e3117a50c56a02ec5f072cba8d988a129c6d4fb6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x97Ad75064b20fb2B2447feD4fa953bF7F007a706,WETH,beraSTONE,18,26.47290924183112,1790.8610979237435,47409.303310061296
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800555,2025-06-28 04:30:23,5ed22b6c15ee4e28a964fa6cbbee630586aff3dd7a511f3602c020b63cb9d4bf,acd37fa88679f615bec5bc1489649121a5b9a7b0df774b66d1dc6d71404712ff,99,269,,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,74242314171654078464,72745721805636882136969858,0xba761af4134efb0855adfba638945f454f0a704af11fc93439e20c7c5ebab942,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xA1290d69c65A6Fe4DF752f95823fae25cB99e5A7,WETH,rsETH,18,74.24231417165407,1790.8610979237435,132957.6722698479
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800555,2025-06-28 04:30:23,5ed22b6c15ee4e28a964fa6cbbee630586aff3dd7a511f3602c020b63cb9d4bf,acd37fa88679f615bec5bc1489649121a5b9a7b0df774b66d1dc6d71404712ff,99,274,,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,159578171517910586396,155642396598586745063948830,0xb8fc70e82bc5bb53e773626fcc6a23f7eefa036918d7ef216ecfb1950a94a85e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,WETH,wstETH,18,159.5781715179106,1790.8610979237435,285782.33944922884
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800570,2025-06-28 04:33:23,60c7dd10bbc425c65a12c8953bb2420f2541170e5c07e01274e166a4304d1760,f3107ce417bce5300dfa63531f18182be3e236523bea2b794a8f2fc7228a9485,99,261,,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,95262,89262327892,0x718af3af39b183758849486340b69466e3e89b84b7884188323416621ee91cb7,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,USDC,UNI,6,0.095262,0.9997649620685616,0.09523960981657531
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800570,2025-06-28 04:33:23,60c7dd10bbc425c65a12c8953bb2420f2541170e5c07e01274e166a4304d1760,f3107ce417bce5300dfa63531f18182be3e236523bea2b794a8f2fc7228a9485,99,266,,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,3247481,3069802973151,0x27852bb453d4fe6ec918dd27b7136bb233d210aab1758a59ed8daaeec24f7b3d,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x386AE941D4262B0Ee96354499dF2ab8442734EC0,USDC,PT-sUSDE-27FEB2025,6,3.247481,0.9997649620685616,3.2467177187833745
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800570,2025-06-28 04:33:23,60c7dd10bbc425c65a12c8953bb2420f2541170e5c07e01274e166a4304d1760,f3107ce417bce5300dfa63531f18182be3e236523bea2b794a8f2fc7228a9485,99,271,,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,10697285669,10568092165594049,0xa3819a7d2aee958ca0e7404137d012b51ea47d051db69d94656956eff8c80c23,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xCcE7D12f683c6dAe700154f0BAdf779C0bA1F89A,USDC,PT-syrupUSDC-28AUG2025,6,10697.285669,0.9997649620685616,10694.771401104354
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800570,2025-06-28 04:33:23,60c7dd10bbc425c65a12c8953bb2420f2541170e5c07e01274e166a4304d1760,f3107ce417bce5300dfa63531f18182be3e236523bea2b794a8f2fc7228a9485,99,276,,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,10913899390,10793239916982304,0x544b0a093b130a3fb01b72a1279ab848575f049c73da3b5c9c718f9350a1519c,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xf10A134A987E22ffa9463570A6D1eb92a63Fc178,USDC,PT-csUSDL-31JUL2025,6,10913.89939,0.9997649620685616,10911.334209663448
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800570,2025-06-28 04:33:23,60c7dd10bbc425c65a12c8953bb2420f2541170e5c07e01274e166a4304d1760,f3107ce417bce5300dfa63531f18182be3e236523bea2b794a8f2fc7228a9485,99,281,,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,12131069237,11688151308132977,0x83b7ad16905809ea36482f4fbf6cfee9c9f316d128de9a5da1952607d5e4df5e,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xbEeFc011e94f43b8B7b455eBaB290C7Ab4E216f1,USDC,csUSDL,6,12131.069237,0.9997649620685616,12128.217975580399
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800570,2025-06-28 04:33:23,60c7dd10bbc425c65a12c8953bb2420f2541170e5c07e01274e166a4304d1760,f3107ce417bce5300dfa63531f18182be3e236523bea2b794a8f2fc7228a9485,99,286,,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,17814188036,17774975052163444,0x3a3b0aab54883f5b2561d8327fbe234142db4f50f87574cd07daf2ed3fbee01a,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x5f2F6324AA5590e408BA892e39ceC4C0afB16068,USDC,PT-iUSD-4SEP2025,6,17814.188036,0.9997649620685616,17810.001026093763
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800570,2025-06-28 04:33:23,60c7dd10bbc425c65a12c8953bb2420f2541170e5c07e01274e166a4304d1760,f3107ce417bce5300dfa63531f18182be3e236523bea2b794a8f2fc7228a9485,99,291,,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,18496777082,18438163173736800,0x8a71a66ac828c2b6d4f8accce5859aba0822b502f3833bec4aff09479affffdb,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xB10DA2F9147f9cf2B8826877Cd0c95c18A0f42dc,USDC,PT-cUSDO-20NOV2025,6,18496.777082,0.9997649620685616,18492.42963777637
